Geography,Year,Exp. based GDP (2012 chained C$),Exp. based GDP (current C$),Income based GDP,Industry GDP (current C$),Industry GDP (2012 chained C$),CPI (all items),CPI (gasoline),Labour force (persons*1000),"Employment (persons*1,000)","Unemployment (persons*1,000)",Unemployment rate,Population,Exp. based GDP per capita (2012 chained C$),Exp. based GDP per capita (current C$),Income based GDP per capita,Industry GDP per capita (current C$),Industry GDP per capita (2012 chained C$)
New Brunswick,2011,0.002683307332293383,0.042683934057947015,0.042683934057947015,0.0416388917914885,0.0021493381942836454,0.03537532355478845,0.2082111436950147,-0.005329949238578768,-0.008113022800391723,0.024657534246575352,0.03492522372098961,0.003545651928529292,-0.0008592978252445205,0.039000001698184183,0.039000001698184183,0.037958651696367696,-0.0013913803837044547
New Brunswick,2012,-0.010580034851879527,0.0074775830930577936,0.0074775830930577936,0.007226248335264751,-0.011884238960756854,0.016666666666666607,0.04429611650485432,0.00369992344985981,-0.004089691157805664,0.07754010695187152,0.04797240360885091,0.003537094501161242,-0.014067371729849176,0.0039265998372042255,0.0039265998372042255,0.0036761509408254067,-0.015366979004980075
New Brunswick,2013,-0.0027047427349352615,0.002956253734629044,0.002956253734629044,0.0016691050711945543,-0.003448110064772303,0.008196721311475308,-0.007553747821034129,0.006101436379814418,0.004672897196261516,0.016129032258064502,0.00014392784841343875,0.00021888820614512916,-0.0029229911327949276,0.0027367664825779237,0.0027367664825779237,0.0014498994991487546,-0.00366619578389904
New Brunswick,2014,0.0011668243456322003,0.017904738013859722,0.017904738013859722,0.01659466502091478,0.0007788537753730118,0.014634146341463428,0.008782201405152179,-0.003916614024005116,-0.0007047216349543861,-0.0293040293040292,-0.0030756739309201198,0.0005695121179523088,0.000596972244752525,0.017325358894069387,0.017325358894069387,0.01601603157889664,0.00020922250267019216
New Brunswick,2015,0.006520301130815476,0.030528001971535934,0.030528001971535934,0.03212816188870149,0.008130277276546582,0.004807692307692291,-0.18165989553105055,-0.004312531709791956,-0.003808180535966099,-0.008805031446540879,0.0036376707761667237,-0.00017655367231639296,0.006698037366226206,0.030709977603174954,0.030709977603174954,0.03231042008433804,0.008308297809351828
New Brunswick,2016,0.008105401514677313,0.026215884972947023,0.026215884972947023,0.02024337801363285,0.009232913303524715,0.022328548644338087,-0.0546099290780141,-0.0024203821656050284,0.0014158289678607439,-0.03807106598984755,-0.04978147355785223,0.005940630592402574,0.00215198676387085,0.020155517894335784,0.020155517894335784,0.01421828186103502,0.003272839977825681
New Brunswick,2017,0.024865737435197044,0.0436353043984854,0.0436353043984854,0.039532894968627996,0.0235903337169161,0.023400936037441422,0.10427606901725417,-0.00919422806793524,0.00749328432065588,-0.16358839050131946,-0.15024461848950488,0.004285059278181791,0.02049286501564329,0.03918234644313623,0.03918234644313623,0.03509744107492763,0.01922290315919839
New Brunswick,2018,0.004907009147634422,0.03564251423467679,0.03564251423467679,-1.0,0.004582878682670266,0.021341463414634276,0.10190217391304346,0.004639773166645211,0.005893909626718985,-0.011041009463722329,-0.03689646122969459,0.004800285930074866,0.00010621336304716955,0.03069488408440635,0.03069488408440635,-1.0,-0.00021636861618068437
New Brunswick,2019,0.011815770436460094,0.030481067241611592,0.030481067241611592,,0.011164652289543664,0.01716417910447765,-0.018495684340320562,0.00833867864015403,0.007533482142857206,0.01754385964912264,0.023516867578305067,0.008525238835208615,0.0032627161666789473,0.02177023197928185,0.02177023197928185,,0.0026171020344354368
Quebec,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,2011,0.01874851420851531,0.050539454135004824,0.050539454135004824,0.046901092235977826,0.021282427019834183,0.030487804878048808,0.20867208672086734,0.008626347866854234,0.011083900920894951,-0.01908065915004331,-0.016723647328995672,0.00956815183128934,0.009093355768576172,0.04058299801692056,0.04058299801692056,0.03697911858349423,0.011603253497345145
Quebec,2012,0.010964681375408736,0.027446545755329455,0.027446545755329455,0.024320707783336504,0.01321427372023587,0.021132713440405793,0.04876681614349776,0.004253044529143768,0.0051342861828411746,-0.006189213085764922,-0.014940609047638165,0.006996923207609251,0.003940188968165836,0.020307532303655673,0.020307532303655673,0.01720341361177713,0.006174150456013994
Quebec,2013,0.013339751276551404,0.029694330519376422,0.029694330519376422,0.02845717952109661,0.012750923964572891,0.007450331125827825,0.0026723677177979965,0.009002337367799873,0.010667938452270542,-0.010676156583629748,-0.011577166010829254,0.006175211053676133,0.007120569205210758,0.0233747752949216,0.0233747752949216,0.02214521707813355,0.0065353557100760185
Quebec,2014,0.015905864836260664,0.030278675348959228,0.030278675348959228,0.02922618769547558,0.01582715754315145,0.013968775677896561,-0.005863539445629007,-0.0038417431192661056,-0.005314921517981297,0.014088729016786372,0.005101183682046484,0.004845713412108266,0.011006815550415272,0.02531031540204265,0.02531031540204265,0.024262903207876052,0.010928487811083132
Quebec,2015,0.008922150612902247,0.02862730114254486,0.02862730114254486,0.027751627772024223,0.00995805733641908,0.010534846029173428,-0.16729222520107234,0.005871179416335748,0.007390761548064839,-0.012267218445166761,-0.014216628225559136,0.0030783357870614037,0.005825880808456807,0.025470558423970502,0.025470558423970502,0.024597572397576428,0.006858608449518133
Quebec,2016,0.016036012596820415,0.029814247795143745,0.029814247795143745,0.030399811269492094,0.016124944393715923,0.007217321571772128,-0.07211848036059254,0.00028612303290409535,0.005465225796857043,-0.06239712703875533,-0.05518382510423159,0.006198937478777422,0.009776471383175611,0.023469822354949876,0.023469822354949876,0.02405177832065175,0.009864855293735486
Quebec,2017,0.028597035468219456,0.04871688897238391,0.04871688897238391,0.04821278306485621,0.028511997631320618,0.010350318471337605,0.10478834142956273,0.013352402745995473,0.025131574082063013,-0.1391637408234916,-0.1603685030198707,0.009252791470893973,0.01916689669902527,0.03910229214622696,0.03910229214622696,0.03860280786261838,0.01908263848580294
Quebec,2018,0.029090814791763897,0.05425223443538418,0.05425223443538418,-1.0,0.030476593194566082,0.016548463356973908,0.11809045226130666,0.00877301929612595,0.015185398932332728,-0.08972932888394525,-0.07991869407595964,0.012006051989728261,0.016882075723208434,0.04174498992629028,0.04174498992629028,-1.0,0.018251413782083947
Quebec,2019,0.027094179488859504,0.04297579453904499,0.04297579453904499,,0.0267166621238486,0.020930232558139528,-0.05224719101123598,0.01656518624641823,0.02044175993367703,-0.05030549898167003,-0.07008346843694324,0.011898133457625137,0.015017367389847713,0.030712242718768934,0.030712242718768934,,0.014644288961764396
Ontario,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,2011,0.024141026637585883,0.045595881172067365,0.045595881172067365,0.0485181183534682,0.02651260646837006,0.03090128755364807,0.2183523107836569,0.009722679480803409,0.018972768857642874,-0.08710298363811364,-0.08837075553661455,0.00956190033053228,0.014441042498018364,0.03569269088872873,0.03569269088872873,0.03858725057887158,0.016790160298529422
Ontario,2012,0.013170779620860218,0.03082054884954788,0.03082054884954788,0.03052349431174961,0.014390268412039608,0.014154870940882525,0.017042330951071882,0.004342788958493715,0.004293332529902605,0.005007907221929342,0.018197993451108507,0.009746420829022329,0.0033913056993324364,0.020870713266032848,0.020870713266032848,0.02057652600112103,0.00459902356396058
Ontario,2013,0.013929364622381035,0.022622214453481337,0.022622214453481337,0.022907331215355375,0.014162974610528734,0.009852216748768461,0.00756756756756749,0.011942834644581568,0.015202423987880076,-0.025963808025176838,-0.040656229147169376,0.008972616079659268,0.004912669049414786,0.013528214895323076,0.013528214895323076,0.013810796163962413,0.005144201585010499
Ontario,2014,0.025082756872261136,0.044312488508917,0.044312488508917,0.04210733928046029,0.02472943781767456,0.02357723577235782,0.004828326180257525,0.0027576415339038984,0.006065262520223547,-0.037605456830012596,-0.038357942653825305,0.007902725978609304,0.017045326350289658,0.0361242822266965,0.0361242822266965,0.03393642304979427,0.016694777586525378
Ontario,2015,0.02452977646628196,0.04592994627545588,0.04592994627545588,0.044321066889821736,0.0265552816258936,0.011914217633042012,-0.1788574479444741,-0.0003131253999155703,0.005331101026567309,-0.07190152009698769,-0.06755398504876176,0.006577172859176583,0.01783529777067283,0.03909563466902166,0.03909563466902166,0.03749726801714948,0.01984756788192321
